name,patch_len,stride,d_model,n_heads,n_layers,d_ff,mflops,params,window_acc,window_std,subject_acc,subject_acc_soft,roc_auc,mean_epochs,overfit_gap
p16d128L2,16,8,128,8,2,256,1170.34,268686,0.755,0.0813,0.7705,0.7872,0.8477,15.2,0.713
