name,patch_len,stride,d_model,n_heads,n_layers,d_ff,mflops,params,window_acc,window_std,subject_acc,subject_acc_soft,roc_auc,mean_epochs,overfit_gap
d64L3,100,50,64,4,3,128,56.01,107662,0.8015,0.0498,0.8359,0.8359,0.8816,13.8,1.2654
