name,patch_len,stride,d_model,n_heads,n_layers,d_ff,mflops,params,window_acc,window_std,subject_acc,subject_acc_soft,roc_auc,mean_epochs,overfit_gap
p16d128L6,16,8,128,8,6,256,3498.78,798606,0.7918,0.0622,0.8513,0.8513,0.8643,13.0,1.2667
